fechas,hora,latitud,longitud
2011-05-22,09:50,37.688675,-25.42181667
2011-05-22,10:45,37.66231667,-25.49224444
2011-05-22,13:43:00,37.7077,-25.6733
2011-05-22,10:45,37.66231667,-25.49224444
2011-05-22,10:20,37.66718333,-25.44670833
2011-05-22,09:50,37.688675,-25.42181667
2011-05-22,10:20,37.66718333,-25.44670833
2011-05-22,13:00,37.61591667,-25.82725
2011-05-22,13:00,37.61591667,-25.82725
2011-05-22,09:21:00,37.7002,-25.3671
2011-05-23,17:44:00,38.3344,-28.5525
2011-05-23,17:40:00,38.3622,-28.3493
2011-05-25,NA,38.82575,-27.53518333
2011-05-25,NA,38.60758333,-27.2867
2011-05-25,NA,38.83038333,-27.54051667
2011-05-26,NA,38.90745,-27.50691667
2011-07-29,NA,38.53,-28.56
2011-07-30,10:20:25,38.471512,-28.623047
2011-07-30,NA,38.30519,-28.290365
2011-08-28,NA,38.53,-28.56
2011-08-28,09:52:29,38.429679,-28.621216
2011-12-05,09:29,37.675675,-25.643825
2011-12-05,09:29,37.675675,-25.643825
2011-12-05,10:24,37.67775,-25.64685
2011-12-05,10:24,37.67775,-25.64685
2011-12-20,10:40,37.61591667,-25.82725
2011-12-20,10:38,37.64005,-25.4182
2011-12-20,10:52,37.63415,-25.4178
2011-12-20,09:48,37.64532222,-25.41916667
2011-12-20,10:38,37.64005,-25.4182
2011-12-20,09:48,37.64532222,-25.41916667
2011-12-20,10:52,37.63415,-25.4178
2011-12-20,10:40,37.61591667,-25.82725
2012-04-01,11:28,37.71214167,-25.5758
2012-04-01,11:28,37.71214167,-25.5758
2012-04-13,11:33:00,16.20227,-22.94239
2012-04-13,12:58:00,16.12732,-22.94305
2012-04-14,15:16:00,16.13361,-22.92195
2012-04-14,13:36:00,16.13132,-22.93074
2012-04-14,11:23:00,16.19267,-22.94952
2012-04-14,13:19:26,16.128654,-22.932329
2012-04-14,13:20:16,16.128654,-22.932329
2012-04-15,16:57:00,16.14118,-22.92854
2012-04-15,15:48:00,16.19543,-22.94174
2012-04-15,11:53:32,16.128654,-22.932329
2012-04-15,10:03:00,16.13566,-22.95356
2012-04-15,11:03:01,16.128654,-22.932329
2012-04-17,09:09:00,16.11999,-22.94217
2012-04-18,16:00:00,15.96354,-22.82548
2012-04-18,14:28:00,15.97402,-22.96397
2012-04-19,14:49:02,16.128654,-22.932329
2012-04-19,15:40:00,16.10885,-22.95353
2012-04-19,17:03:23,16.128654,-22.932329
2012-04-19,16:54:34,16.128654,-22.932329
2012-04-19,12:33:04,16.128654,-22.932329
2012-04-19,17:20:22,16.128654,-22.932329
2012-04-19,10:27:00,15.9713,-22.79031
2012-04-19,12:44:00,15.96108,-22.8259
2012-04-20,11:53:00,16.17277,-22.95853
2012-04-20,10:57:00,16.13216,-22.96043
2012-04-20,10:43:02,16.128654,-22.932329
2012-04-20,12:03:13,16.128654,-22.932329
2012-04-20,16:37:00,16.12754,-22.92887
2012-04-20,09:19:00,16.21572,-22.93682
2012-04-20,14:57:00,16.19406,-22.94338
2012-04-21,09:47:00,16.12437,-22.94292
2012-04-21,13:57:17,16.128654,-22.932329
2012-04-21,13:00:56,16.128654,-22.932329
2012-04-21,13:10:34,16.128654,-22.932329
2012-04-21,12:05:00,16.08153,-22.97818
2012-04-21,09:47:00,16.10173,-22.96689
2012-04-22,11:13:00,16.06448,-22.99659
2012-04-23,10:58:25,16.128654,-22.932329
2012-04-23,09:44:00,16.18407,-22.92752
2012-04-23,10:45:20,16.128654,-22.932329
2012-04-24,09:54:31,16.128654,-22.932329
2012-04-24,10:42:08,16.128654,-22.932329
2012-04-24,09:55:14,16.128654,-22.932329
2012-04-25,10:24:00,16.13224,-22.96162
2012-04-25,17:33:38,16.128654,-22.932329
2012-04-25,16:10:00,16.14131,-22.94543
2012-04-25,16:11:00,16.1379,-22.95066
2012-04-25,08:47:00,16.1644,-22.94666
2012-04-25,17:30:19,16.128654,-22.932329
2012-04-25,17:35:04,16.128654,-22.932329
2012-04-28,11:09:00,16.21274,-22.94409
2012-04-28,10:50:44,16.128654,-22.932329
2012-04-29,09:31:00,16.13802,-22.94773
2012-05-01,17:27:06,16.128654,-22.932329
2012-05-01,10:25:00,16.17169,-22.95299
2012-05-01,09:11:00,16.15569,-22.95731
2012-05-01,17:44:43,16.128654,-22.932329
2012-05-01,13:24:00,16.18478,-22.92695
2012-05-02,11:52:19,16.128654,-22.932329
2012-05-02,10:19:00,16.14653,-22.93355
2012-05-05,10:51:25,16.128654,-22.932329
2012-05-05,09:09:00,16.15979,-22.96319
2012-05-05,16:52:00,16.16728,-22.94202
2012-05-06,12:54:00,38.3789,-28.2382
2012-05-06,09:53:00,16.12051,-22.95019
2012-05-06,12:54:00,38.3789,-28.2382
2012-05-07,13:02:00,16.10625,-22.95104
2012-05-08,10:45:28,16.128654,-22.932329
2012-05-08,11:12:00,16.18163,-22.96571
2012-05-08,09:16:00,16.22895,-22.92682
2012-05-09,10:59:00,16.15151,-22.95125
2012-05-09,12:05:20,16.128654,-22.932329
2012-05-09,13:08:00,16.14587,-22.96382
2012-05-10,10:21:00,16.13412,-22.96508
2012-05-10,09:02:00,16.21211,-22.93926
2012-05-12,12:03:39,16.128654,-22.932329
2012-07-19,NA,38.14513333,-30.61411667
2012-07-29,NA,37.95416667,-29.75666667
2012-07-30,NA,38.24381667,-29.81711667
2012-08-18,NA,38.46371667,-26.75876667
2012-10-19,10:42,37.62379167,-25.43245833
2012-10-19,10:42,37.62379167,-25.43245833
2012-10-19,10:48:00,37.6172,-25.4334
2012-10-19,10:48:00,37.6172,-25.4334
2012-10-26,11:56,37.63294167,-25.41346667
2012-10-26,11:56,37.63294167,-25.41346667
2012-10-26,14:14:00,37.6407,-25.4025
2012-10-26,14:33,37.64795833,-25.40255
2012-10-26,14:14:00,37.6407,-25.4025
2012-10-26,14:33,37.64795833,-25.40255
2013-04-04,09:31:00,37.7281,-25.6343
2013-04-18,09:35:00,38.3057,-28.6703
2013-04-18,09:35:00,38.3057,-28.6703
2013-05-15,NA,38.366391,-28.281082
2013-05-15,NA,16.128654,-22.932329
2013-05-15,NA,16.128654,-22.932329
2013-05-15,NA,16.128654,-22.932329
2013-07-01,NA,37.94145,-25.08506667
2013-08-31,NA,39.35528333,-31.29516667
2014-02-20,10:33,37.5224,-25.53938333
2014-02-20,10:33,37.5224,-25.53938333
2014-02-20,10:42:00,37.5222,-25.5376
2014-04-18,09:43:26,38.39,-28.47
2014-04-21,NA,38.315567,-28.320723
2014-04-29,10:02,37.673575,-25.61853333
2014-04-29,NA,37.61591667,-25.82725
2014-04-29,NA,37.61591667,-25.82725
2014-04-29,10:02,37.673575,-25.61853333
2014-05-03,18:41:00,38.3242,-28.4098
2014-05-03,18:41:00,38.3242,-28.4098
2014-05-03,18:41:00,38.3242,-28.4098
2014-05-03,NA,38.339033,-28.26841
2014-05-03,18:41:00,38.3242,-28.4098
2014-05-03,18:50,38,-28
2014-05-08,08:28,38.4,-27.6
2014-05-09,NA,38.4,-27.6
2014-05-10,12:01:55,38.39,-28.47
2014-05-10,10:15,38.4193,-28.4137
2014-05-10,11:20,38.4,-27.6
2014-05-10,10:08:00,38.4193,-28.4137
2014-05-10,10:08:00,38.4193,-28.4137
2014-05-10,10:08:00,38.4193,-28.4137
2014-05-10,12:25:00,38.3809,-28.4653
2014-05-10,12:25:00,38.3809,-28.4653
2014-05-10,10:08:00,38.4193,-28.4137
2014-05-11,16:34:01,38.39,-28.47
2014-05-11,11:31:36,38.601489,-28.59375
2014-05-11,NA,38.4,-27.6
2014-05-11,10:48:35,38.39,-28.47
2014-05-14,NA,38.358232,-28.211808
2014-05-14,10:09,38.4988,-28.7525
2014-05-14,10:25,38.4988,-28.7525
2014-05-15,NA,38.72315,-29.15881667
2014-05-15,10:30:05,38.466869,-28.619041
2014-05-15,10:30:05,38.466869,-28.619041
2014-05-16,09:44:00,38.4073,-28.3986
2014-05-16,09:51:00,38.4017,-28.3884
2014-05-16,10:15,38.4073,-28.3986
2014-05-16,09:44:00,38.4073,-28.3986
2014-05-16,09:51:00,38.4017,-28.3884
2014-05-17,12:20,38.3148,-28.518
2014-05-17,12:02:00,38.3148,-28.518
2014-05-17,12:02:00,38.3148,-28.518
2014-05-17,09:50:00,38.3263,-28.4663
2014-05-17,09:50:00,38.3263,-28.4663
2014-05-19,NA,38.33835,-28.311083
2014-05-24,12:05:14,38.379705,-28.447266
2014-05-25,NA,38.316449,-28.245179
2014-05-26,NA,38.99121667,-29.07036667
2014-05-26,NA,38.53816667,-29.05346667
2014-05-26,NA,38.5411,-29.04865
2014-05-30,14:43,37.72823333,-25.70737778
